src	tgt	voc	tok	model	bleu	low_conf_bleu	high_conf_bleu	chrf	low_conf_chrf	high_conf_chrf	chrf++	low_conf_chrf++	high_conf_chrf++	comet	low_conf_comet	high_conf_comet	norm_comet	enc_layers	dec_layers	embs	ffw	params	xPIES	PIES	REVx	REV	efficiency_score	enc/dec ratio	embs/ffw ratio	size_tag	layer sum	layer diff	embs/num_layers	embs/enc	embs/dec	lines	toks	toks/line	ffw/enc	ffw/dec
eng_wiki	ita_wiki	4000	bpe.nof	2_4_512_4096_2	13.86051854	13.80590632	13.91513077	44.95261377	44.89367225	45.01155529	41.75509852	41.69688146	41.81331558	0.6127338968	0.6118417468	0.6136260468	61.2039978	2	4	512	4096	39812096	4.238864791	0.8856458537	0.2369824622	0.2368069664	0.007877313775	0.500	0.125	base	6	-2	85.333	256.000	128.000	50000	1723391	34.46782	2048.000	1024.000
eng	akk	4000	bpe.nof	4_6_512_2048_2	31.00438038	30.79070521	31.21805555	42.53686187	42.34519085	42.7285329	36.31871411	36.15252606	36.48490216	0.9343516738	0.9338385736	0.934864774	93.42349578	4	6	512	2048	41929728	269563673.9	0.9857268767	0.2684416419	0.2455883791	0.8136347973	0.667	0.250	base	10	-2	51.200	128.000	85.333	45270	630535	13.92831898	512.000	341.333
deu	dsb	4000	bpe.nof	6_12_512_256_2	29.46079369	29.35214359	29.56944378	46.1571368	46.0469427	46.2673309	45.42931622	45.3229278	45.53570465	0.6350771159	0.6343112039	0.6358430279	63.47430021	6	12	512	256	40396288	4.14632726	0.8751905079	0.2686062779	0.2502829364	0.7343002968	0.500	2.000	base	18	-6	28.444	85.333	42.667	40195	1032701	25.69227516	42.667	21.333
eng	akk	4000	bpe.nof	6_4_512_2048_2	29.93320956	29.73182521	30.13459391	39.88235539	39.69876262	40.06594817	34.2087978	34.04966406	34.36793153	0.935724074	0.9351623759	0.9362857721	93.56872154	6	4	512	2048	39826432	251161114.1	0.9985977911	0.2484455577	0.2424229935	0.2286901101	1.500	0.250	base	10	2	51.200	85.333	128.000	45270	630535	13.92831898	341.333	512.000
deu	dsb	4000	bpe.nof	6_4_512_2048_2	28.3440237	28.23521426	28.45283313	45.12814925	45.01826313	45.23803536	44.42078658	44.31429472	44.52727845	0.6360569111	0.6353815504	0.6367322718	63.57479321	6	4	512	2048	39826432	4.222832906	0.8825186201	0.2604375147	0.2482046783	0.5014036986	1.500	0.250	base	10	2	51.200	85.333	128.000	40195	1032701	25.69227516	341.333	512.000
eng	mni	4000	bpe.nof	6_8_512_1024_2	20.77477999	20.61484966	20.93471032	48.12832064	47.99407873	48.26256255	44.33945566	44.2012217	44.47768962	0.7095055277	0.7089326435	0.7100784119	70.91481684	6	8	512	1024	41948160	4.021732371	0.8715899379	0.2627005983	0.2428946589	0.8149105876	0.750	0.500	base	14	-2	36.571	85.333	64.000	21688	715548	32.99280708	170.667	128.000
eng_wiki	ita_wiki	4000	bpe.nof	4_6_512_2048_2	14.15485394	14.10170664	14.20800124	45.72003392	45.66223999	45.77782785	42.50600056	42.44870661	42.56329452	0.6236134176	0.6227235944	0.6245032408	62.33050835	4	6	512	2048	41929728	4.233017555	0.9170974823	0.2327621688	0.2286857308	0.1799039609	0.667	0.250	base	10	-2	51.200	128.000	85.333	50000	1723391	34.46782	512.000	341.333
eng	mni	4000	bpe.nof	4_12_512_512_2	20.77039412	20.60803441	20.93275383	47.5776145	47.44217889	47.71305011	43.85545997	43.71563941	43.99528053	0.7072727748	0.7066755288	0.7078700208	70.69447244	4	12	512	512	41963520	4.068730366	0.8820013455	0.2566291451	0.2400274577	0.6909789089	0.333	1.000	base	16	-8	32.000	128.000	42.667	21688	715548	32.99280708	128.000	42.667
eng	mni	4000	bpe.nof	4_6_512_2048_2	20.60582006	20.45457401	20.7570661	47.50528443	47.37808855	47.63248031	43.74521775	43.61437504	43.87606046	0.704911764	0.7043672831	0.705456245	70.50210554	4	6	512	2048	41929728	4.073940584	0.8826329218	0.2560556494	0.2398557038	0.6752846143	0.667	0.250	base	10	-2	51.200	128.000	85.333	21688	715548	32.99280708	512.000	341.333
eng_wiki	ita_wiki	4000	bpe.nof	12_4_512_1024_2	13.87298101	13.82076186	13.92520015	45.6071624	45.55001311	45.66431168	42.38331164	42.32671732	42.43990595	0.6203005394	0.6194113508	0.6211897281	61.99825529	12	4	512	1024	41947136	4.244022154	0.9197488683	0.2315182026	0.228026492	0.1544797735	3.000	0.500	base	16	8	32.000	42.667	128.000	50000	1723391	34.46782	85.333	256.000
eng	mni	4000	bpe.nof	2_2_1024_1024_2	20.49755117	20.34301778	20.65208456	47.34774603	47.22079704	47.47469501	43.648578	43.51664363	43.78051237	0.7005621551	0.6999920082	0.7011323021	70.03056059	2	2	1024	1024	41799680	4.083688224	0.8828230171	0.2551515574	0.2398040565	0.6418796121	1.000	1.000	base	4	0	256.000	512.000	512.000	21688	715548	32.99280708	512.000	512.000
eng_wiki	ita_wiki	4000	bpe.nof	6_8_512_1024_2	13.73393798	13.68279722	13.78507873	45.32820214	45.27144552	45.38495875	42.0599487	42.00402786	42.11586953	0.6147922033	0.613898422	0.6156859845	61.47416332	6	8	512	1024	41948160	4.270172122	0.9254318068	0.2286890783	0.2266262154	0.09182656036	0.750	0.500	base	14	-2	36.571	85.333	64.000	50000	1723391	34.46782	170.667	128.000
eng_wiki	ita_wiki	4000	bpe.nof	12_4_256_4096_2	13.37186125	13.32002438	13.42369811	44.22005333	44.1616384	44.27846826	41.0821513	41.02460381	41.13969879	0.5853593318	0.5844221668	0.5862964968	58.51712174	12	4	256	4096	40953856	4.345794417	0.9261376438	0.2229282349	0.2264534968	-0.1608564769	3.000	0.063	base	16	8	16.000	21.333	64.000	50000	1723391	34.46782	341.333	1024.000
eng	akk	4000	bpe.nof	6_8_512_1024_2	30.03524552	29.82123956	30.24925147	40.92326737	40.73272421	41.11381053	35.06823178	34.90101188	35.23545168	0.9314405003	0.9308495037	0.932031497	93.13651876	6	8	512	1024	41948160	4.729808676	1.025044252	0.2483526075	0.2361684048	0.4508930711	0.750	0.500	base	14	-2	36.571	85.333	64.000	45270	630535	13.92831898	170.667	128.000
deu	dsb	4000	bpe.nof	12_4_512_1024_2	29.51151201	29.3976959	29.62532812	46.5758693	46.46024176	46.69149684	45.86195331	45.74953202	45.97437461	0.637979353	0.6372520154	0.6387066907	63.73910635	12	4	512	1024	41947136	4.155752979	0.9006194974	0.263390145	0.2432161982	0.8011941842	3.000	0.500	base	16	8	32.000	42.667	128.000	40195	1032701	25.69227516	85.333	256.000
eng	akk	4000	bpe.nof	2_8_512_2048_2	30.3113905	30.10984496	30.51293603	41.22556042	41.03964128	41.41147956	35.22113765	35.06021015	35.38206514	0.935251751	0.9347110007	0.9357925013	93.51224693	2	8	512	2048	44033024	4.763947704	1.068100071	0.2401019361	0.2266483006	0.4942194528	0.250	0.250	base	10	-6	51.200	256.000	64.000	45270	630535	13.92831898	1024.000	256.000
deu	dsb	4000	bpe.nof	4_6_512_2048_2	28.81605928	28.69994885	28.93216972	45.92999913	45.81827339	46.04172487	45.10662783	44.99663904	45.21661662	0.6343301735	0.6335833537	0.6350769932	63.39338855	4	6	512	2048	41929728	4.213666664	0.9129050467	0.2562422422	0.2399430817	0.6564122647	0.667	0.250	base	10	-2	51.200	128.000	85.333	40195	1032701	25.69227516	512.000	341.333
deu	dsb	4000	bpe.nof	4_12_512_512_2	28.77592442	28.66160975	28.89023909	45.54355258	45.43393661	45.65316855	44.87096648	44.76321827	44.97871468	0.6325843504	0.6318847195	0.6332839813	63.22217839	4	12	512	512	41963520	4.250447623	0.9213932077	0.2517455454	0.2377326513	0.5691265185	0.333	1.000	base	16	-8	32.000	128.000	42.667	40195	1032701	25.69227516	128.000	42.667
eng	akk	4000	bpe.nof	8_4_512_2048_2	30.67562663	30.45774559	30.89350767	42.29469758	42.10316184	42.48623331	36.1319343	35.96418038	36.29968822	0.9327198953	0.9321436115	0.933296179	93.28987996	8	4	512	2048	46131200	4.70882447	1.090708827	0.2412226774	0.2219502215	0.6900775253	2.000	0.250	base	12	4	42.667	64.000	128.000	45270	630535	13.92831898	256.000	512.000
deu	dsb	4000	bpe.nof	6_8_512_1024_2	28.40681774	28.29785566	28.51577982	45.32532739	45.21353376	45.43712101	44.58102241	44.47402539	44.68801943	0.6349612721	0.6342404184	0.6356821257	63.45023669	6	8	512	1024	41948160	4.270442956	0.9254905021	0.2494301111	0.2366801709	0.5203254718	0.750	0.500	base	14	-2	36.571	85.333	64.000	40195	1032701	25.69227516	170.667	128.000
eng	akk	4000	bpe.nof	2_2_1024_1024_2	29.3244305	29.11098553	29.53787547	37.35130664	37.15830963	37.54430364	32.18457373	32.01712598	32.35202148	0.9305986356	0.9299998584	0.9311974127	93.11190194	2	2	1024	1024	41799680	5.176617642	1.119095522	0.2076250159	0.2163202882	-0.3525527715	1.000	1.000	base	4	0	256.000	512.000	512.000	45270	630535	13.92831898	512.000	512.000
eng_wiki	ita_wiki	4000	bpe.nof	4_12_512_512_2	13.39895296	13.34640445	13.45150147	45.1449076	45.08906954	45.20074566	41.81975818	41.76426691	41.87524946	0.6041614087	0.6033367049	0.6049861125	60.35656825	4	12	512	512	41963520	4.28798053	0.929529425	0.2267602768	0.2256271854	0.05064336991	0.333	1.000	base	16	-8	32.000	128.000	42.667	50000	1723391	34.46782	128.000	42.667
deu	dsb	4000	bpe.nof	8_12_512_256_2	28.06627621	27.95802434	28.17452808	45.0864484	44.97901662	45.19388017	44.23139647	44.12738741	44.33540553	0.6321239754	0.6313853962	0.6328625547	63.18089353	8	12	512	256	43027456	4.325911943	0.9543323444	0.2406169842	0.2295272202	0.4549714709	0.667	2.000	base	20	-4	25.600	64.000	42.667	40195	1032701	25.69227516	32.000	21.333
eng	mni	4000	bpe.nof	8_12_512_256_2	19.55084589	19.39499102	19.70670076	46.84169556	46.71088813	46.97250298	43.04083442	42.90596146	43.17570738	0.7052825646	0.7047049684	0.7058601608	70.48505523	8	12	512	256	43027456	4.16381182	0.9185717018	0.2426007319	0.2304714376	0.5127647357	0.667	2.000	base	20	-4	25.600	64.000	42.667	21688	715548	32.99280708	32.000	21.333
eng	akk	4000	bpe.nof	4_2_1024_256_2	30.0803171	29.86665849	30.29397571	40.14610319	39.95807122	40.33413515	34.31139286	34.14881581	34.47396992	0.9341425224	0.9335736205	0.9347114243	93.38321395	4	2	1024	256	44961280	4.922754791	1.119941325	0.2229919391	0.2161569186	0.2578357711	2.000	4.000	base	6	2	170.667	256.000	512.000	45270	630535	13.92831898	64.000	128.000
eng	akk	4000	bpe.nof	12_4_512_1024_2	29.16676971	28.9509148	29.38262462	36.82500218	36.62893378	37.02107057	31.82859538	31.6562961	32.00089467	0.9308544615	0.9302464004	0.9314625226	93.0721071	12	4	512	1024	41947136	5.256151966	1.139093918	0.2011056564	0.2125224813	-0.4695148218	3.000	0.500	base	16	8	32.000	42.667	128.000	45270	630535	13.92831898	85.333	256.000
deu	dsb	4000	bpe.nof	2_16_512_256_2	29.11024589	28.99409356	29.22639823	46.66949993	46.55328601	46.78571385	45.79757996	45.68485246	45.91030745	0.6394141994	0.6386793091	0.6401490896	63.8944285	2	16	512	256	44602880	4.224503976	0.9557179757	0.2487042973	0.2291944441	0.7732656911	0.125	2.000	base	18	-14	28.444	256.000	32.000	40195	1032701	25.69227516	128.000	16.000
eng_wiki	ita_wiki	4000	bpe.nof	8_12_512_256_2	13.70319715	13.65194081	13.75445348	45.62086522	45.565052	45.67667843	42.35070294	42.29543894	42.40596693	0.6127607277	0.6118650253	0.6136564301	61.24801107	8	12	512	256	43027456	4.275236883	0.9431530024	0.2258409637	0.2223680648	0.1536013563	0.667	2.000	base	20	-4	25.600	64.000	42.667	50000	1723391	34.46782	32.000	21.333
eng	akk	4000	bpe.nof	6_12_256_4096_2	31.0856884	30.87447242	31.29690438	41.63465246	41.4407874	41.82851752	35.64678548	35.47697746	35.81659349	0.9367064941	0.9361616237	0.9372513645	93.68007562	6	12	256	4096	47794688	4.834582164	1.147954532	0.2256167269	0.2108821029	0.5359581243	0.500	0.063	base	18	-6	14.222	42.667	21.333	45270	630535	13.92831898	682.667	341.333
eng	mni	4000	bpe.nof	2_8_512_2048_2	20.64547725	20.4876274	20.80332709	47.47522891	47.3420238	47.60843401	43.76408362	43.62648459	43.90168265	0.7026184526	0.7020474594	0.7031894459	70.2409233	2	8	512	2048	44033024	4.136818683	0.927494717	0.2435163831	0.2282541741	0.6365984108	0.250	0.250	base	10	-6	51.200	256.000	64.000	21688	715548	32.99280708	1024.000	256.000
deu	dsb	4000	bpe.nof	4_2_1024_256_2	29.47000662	29.35580793	29.58420531	46.86106041	46.74556218	46.97655865	45.94099188	45.8310024	46.05098135	0.6417756935	0.6410340446	0.6425173423	64.11655833	4	2	1024	256	44961280	4.217348477	0.9594592953	0.2487513543	0.2283007224	0.8072396923	2.000	4.000	base	6	2	170.667	256.000	512.000	40195	1032701	25.69227516	64.000	128.000
deu	dsb	4000	bpe.nof	2_24_256_2048_2	26.99618139	26.88910887	27.1032539	44.04747867	43.94254789	44.15240945	43.33898079	43.23663846	43.44132312	0.6286923307	0.6280211215	0.6293635399	62.85833554	2	24	256	2048	42568192	4.413717244	0.9664160875	0.2321329549	0.2266572887	0.2299449072	0.083	0.125	base	26	-22	9.846	128.000	10.667	40195	1032701	25.69227516	1024.000	85.333
eng	mni	4000	bpe.nof	2_16_512_256_2	20.95532408	20.80075281	21.10989536	47.98986476	47.85805455	48.12167497	44.25147863	44.11587805	44.3870792	0.7086072816	0.7080363352	0.709178228	70.82827514	2	16	512	256	44602880	4.108273465	0.929422915	0.2456454431	0.2277806338	0.737163936	0.125	2.000	base	18	-14	28.444	256.000	32.000	21688	715548	32.99280708	128.000	16.000
eng_wiki	ita_wiki	4000	bpe.nof	8_8_256_4096_2	12.88588614	12.83955958	12.9322127	44.41169833	44.35446692	44.46892974	41.13988408	41.08410686	41.1956613	0.5789200453	0.578015899	0.5798241916	57.89667257	8	8	256	4096	42008576	4.360175868	0.94588988	0.2192189809	0.2217246557	-0.1138397032	1.000	0.063	base	16	0	16.000	32.000	32.000	50000	1723391	34.46782	512.000	512.000
eng	akk	4000	bpe.nof	6_2_512_4096_2	30.54620423	30.33518847	30.75721999	41.64424975	41.45797596	41.83052354	35.53912481	35.37727607	35.70097356	0.9327661336	0.9322297676	0.9333024995	93.29357963	6	2	512	4096	48211968	4.846089331	1.157710087	0.2237671151	0.2091050848	0.5331946931	3.000	0.125	base	8	4	64.000	85.333	256.000	45270	630535	13.92831898	682.667	2048.000
eng	mni	4000	bpe.nof	6_12_512_512_2	20.82257975	20.65874806	20.98641144	48.29860079	48.16576489	48.43143668	44.46319311	44.32472408	44.60166213	0.7094151555	0.7088582917	0.7099720194	70.92231321	6	12	512	512	45119488	4.096139129	0.9341779526	0.2459673702	0.2266212129	0.7931866363	0.500	1.000	base	18	-6	28.444	85.333	42.667	21688	715548	32.99280708	85.333	42.667
eng_wiki	ita_wiki	4000	bpe.nof	2_2_1024_1024_2	12.55723244	12.50691848	12.60754639	44.02462995	43.9704122	44.0788477	40.74955004	40.69650005	40.80260003	0.5857611999	0.5848510539	0.5866713459	58.54599876	2	2	1024	1024	41799680	4.391937719	0.9494612458	0.2164909886	0.220890646	-0.2016459834	1.000	1.000	base	4	0	256.000	512.000	512.000	50000	1723391	34.46782	512.000	512.000
eng	akk	4000	bpe.nof	6_6_512_2048_2	29.84779298	29.6374824	30.05810356	40.57602849	40.38391281	40.76814416	34.72069324	34.55286036	34.88852612	0.9344629934	0.9339567626	0.9349692243	93.42442005	6	6	512	2048	48234496	4.974366578	1.188743645	0.2123353812	0.2036461493	0.3243086975	1.000	0.250	base	12	0	42.667	85.333	85.333	45270	630535	13.92831898	341.333	341.333
eng_wiki	ita_wiki	4000	bpe.nof	12_8_512_512_2	14.28476565	14.23282352	14.33670779	46.02857136	45.97579559	46.08134714	42.7638929	42.71182637	42.81595943	0.6161420128	0.615247709	0.6170363166	61.57820917	12	8	512	512	44068864	4.267878637	0.9574241106	0.2244628577	0.2190535058	0.2371287281	1.500	1.000	base	20	4	25.600	42.667	64.000	50000	1723391	34.46782	42.667	64.000
eng	mni	4000	bpe.nof	2_24_256_2048_2	18.52526106	18.37615653	18.67436559	45.06983822	44.94176674	45.1979097	41.31936263	41.18787921	41.45084605	0.6937583942	0.6931945122	0.6943222763	69.36460711	2	24	256	2048	42568192	4.313596938	0.9444940049	0.2270175097	0.2241459867	0.1261657652	0.083	0.125	base	26	-22	9.846	128.000	10.667	21688	715548	32.99280708	1024.000	85.333
deu	dsb	4000	bpe.nof	8_8_256_4096_2	27.8904394	27.77168906	28.00918975	43.46473542	43.349814	43.57965684	42.98139133	42.86891002	43.09387265	0.6231178326	0.622367017	0.6238686482	62.27183345	8	8	256	4096	42008576	4.45517069	0.9664979114	0.2290424693	0.2266380999	0.1023227098	1.000	0.063	base	16	0	16.000	32.000	32.000	40195	1032701	25.69227516	512.000	512.000
deu	dsb	4000	bpe.nof	8_8_512_1024_2	31.31063894	31.18693981	31.43433806	47.63387132	47.51047005	47.7572726	46.97689286	46.85663782	47.09714789	0.6477296939	0.6469628683	0.6484965195	64.69943724	8	8	512	1024	46153728	4.181635333	0.9689266633	0.2503830173	0.2260699994	0.944127999	1.000	0.500	base	16	0	32.000	64.000	64.000	40195	1032701	25.69227516	128.000	128.000
eng_wiki	ita_wiki	4000	bpe.nof	2_24_256_2048_2	12.31282014	12.26396038	12.36167991	43.76279226	43.70621812	43.8193664	40.40962198	40.35360369	40.46564026	0.5757531758	0.5749102546	0.576596097	57.5220047	2	24	256	2048	42568192	4.442429427	0.9727028328	0.2100613711	0.2156127245	-0.2559530391	0.083	0.125	base	26	-22	9.846	128.000	10.667	50000	1723391	34.46782	1024.000	85.333
eng	mni	4000	bpe.nof	4_12_256_4096_2	19.77614201	19.61795404	19.93432999	45.43972784	45.30243198	45.57702369	41.84651224	41.70599854	41.98702593	0.6983591723	0.6977451442	0.6989732005	69.80787579	4	12	256	4096	43063296	4.293351625	0.9477014509	0.2281060152	0.2233873763	0.2056346226	0.333	0.063	base	16	-8	16.000	64.000	21.333	21688	715548	32.99280708	1024.000	341.333
eng	akk	4000	bpe.nof	4_16_512_256_2	30.30473081	30.08498515	30.52447647	39.35192292	39.16002795	39.54381788	33.81472344	33.64633784	33.98310903	0.9319241394	0.9313846235	0.9324636552	93.20437364	4	16	512	256	47234048	5.096952557	1.200298346	0.2039472195	0.2016857447	0.08703071196	0.250	2.000	base	20	-12	25.600	128.000	32.000	45270	630535	13.92831898	64.000	16.000
eng	mni	4000	bpe.nof	12_4_512_1024_2	19.19885611	19.04307911	19.35463311	44.06790564	43.92968056	44.20613071	40.59294153	40.45195914	40.73392393	0.6965715198	0.695968841	0.6971741986	69.64505435	12	4	512	1024	41947136	4.392262459	0.9518749619	0.2202495701	0.2224079308	-0.09698774072	3.000	0.500	base	16	8	32.000	42.667	128.000	21688	715548	32.99280708	85.333	256.000
eng_wiki	ita_wiki	4000	bpe.nof	2_16_512_256_2	13.04392782	12.99525452	13.09260111	45.00452746	44.95061808	45.05843684	41.58676009	41.53440051	41.63911966	0.5924075403	0.5915609849	0.5932540957	59.14912637	2	16	512	256	44602880	4.380792314	0.9910753987	0.2120170866	0.2116156936	0.01799616745	0.125	2.000	base	18	-14	28.444	256.000	32.000	50000	1723391	34.46782	128.000	16.000
eng	akk	4000	bpe.nof	12_4_256_4096_2	28.29179776	28.07881062	28.50478491	34.0013893	33.80415519	34.19862341	29.44960731	29.27980542	29.61940921	0.9313228092	0.9307443302	0.9319012882	93.15774844	12	4	256	4096	40953856	5.651864964	1.20447596	0.1756060864	0.2009862164	-1.130430656	3.000	0.063	base	16	8	16.000	21.333	64.000	45270	630535	13.92831898	341.333	1024.000
eng_wiki	ita_wiki	4000	bpe.nof	8_4_512_2048_2	14.37862843	14.32631558	14.43094128	46.26655913	46.21143081	46.32168744	43.01735601	42.96278741	43.07192461	0.6286083506	0.6277547606	0.6294619406	62.82236538	8	4	512	2048	46131200	4.304584362	0.9970743637	0.2166511528	0.2103424936	0.2751289539	2.000	0.250	base	12	4	42.667	64.000	128.000	50000	1723391	34.46782	256.000	512.000
eng	mni	4000	bpe.nof	16_4_512_512_2	17.99569728	17.83912262	18.15227194	41.82650037	41.68420928	41.96879147	38.3877614	38.24260246	38.53292034	0.689955322	0.6893275613	0.6905830827	68.97184476	16	4	512	512	39862272	4.557399348	0.9530386632	0.2087918637	0.2221363611	-0.6317800619	4.000	1.000	base	20	12	25.600	32.000	128.000	21688	715548	32.99280708	32.000	128.000
eng_wiki	ita_wiki	4000	bpe.nof	2_8_512_2048_2	12.93225862	12.87824013	12.98627712	44.13955647	44.08155811	44.19755483	40.84630071	40.78903804	40.90356337	0.59499899	0.594146659	0.595851321	59.44396305	2	8	512	2048	44033024	4.449442397	0.9975864626	0.2065849932	0.2102345168	-0.1668301919	0.250	0.250	base	10	-6	51.200	256.000	64.000	50000	1723391	34.46782	1024.000	256.000
eng	mni	4000	bpe.nof	2_12_512_1024_2	20.95956916	20.79836281	21.12077551	48.1525198	48.01917859	48.28586101	44.38100348	44.24320722	44.51879975	0.7064869856	0.7058941624	0.7070798088	70.6092825	2	12	512	1024	46154752	4.136622673	0.9585116665	0.2389979507	0.2208679853	0.7455781615	0.167	0.500	base	14	-10	36.571	256.000	42.667	21688	715548	32.99280708	512.000	85.333
eng	mni	4000	bpe.nof	4_2_1024_256_2	20.08314465	19.9274815	20.2388078	46.89858131	46.76759321	47.02956941	43.17026158	43.03583084	43.30469232	0.7022528617	0.7016590774	0.702846646	70.21689535	4	2	1024	256	44961280	4.213974416	0.9586916863	0.2327305019	0.2208265115	0.5026296277	2.000	4.000	base	6	2	170.667	256.000	512.000	21688	715548	32.99280708	64.000	128.000
deu	dsb	4000	bpe.nof	12_4_256_4096_2	26.51323197	26.40955425	26.61690968	41.66386537	41.55329749	41.77443325	41.2340967	41.1281677	41.3400257	0.6151581349	0.6144483385	0.6158679314	61.46923293	12	4	256	4096	40953856	4.612420359	0.9829586294	0.2158759273	0.2228427969	-0.3093043356	3.000	0.063	base	16	8	16.000	21.333	64.000	40195	1032701	25.69227516	341.333	1024.000
eng_wiki	ita_wiki	4000	bpe.nof	6_12_512_512_2	13.3887031	13.33854455	13.43886165	45.05057448	44.99506405	45.1060849	41.75491532	41.70055905	41.8092716	0.610921796	0.6100494155	0.6117941764	61.00731703	6	12	512	512	45119488	4.39145984	1.001529692	0.210018647	0.20940678	0.02740457933	0.500	1.000	base	18	-6	28.444	85.333	42.667	50000	1723391	34.46782	85.333	42.667
deu	dsb	4000	bpe.nof	12_8_512_512_2	28.84875936	28.73291114	28.96460758	44.67645298	44.55793712	44.79496883	44.06567249	43.95116799	44.18017698	0.6290456368	0.6283121015	0.629779172	62.83335839	12	8	512	512	44068864	4.397044603	0.9864002414	0.2306775937	0.2220652845	0.3565732963	1.500	1.000	base	20	4	25.600	42.667	64.000	40195	1032701	25.69227516	42.667	64.000
eng	akk	4000	bpe.nof	12_8_512_512_2	28.54554312	28.33844689	28.75263935	35.7826493	35.59650865	35.96878995	30.87808073	30.71628782	31.03987364	0.9312516607	0.9306610329	0.9318422884	93.15564744	12	8	512	512	44068864	5.489933257	1.231570743	0.1807399535	0.1965644825	-0.669738163	1.500	1.000	base	20	4	25.600	42.667	64.000	45270	630535	13.92831898	42.667	64.000
eng	akk	4000	bpe.nof	24_2_512_256_2	27.44613643	27.23579232	27.65648054	32.35978565	32.17619572	32.54337558	28.20999549	28.04998425	28.37000673	0.9263028312	0.9256605625	0.9269450998	92.63357755	24	2	512	256	40404480	5.914570602	1.248601596	0.1612214372	0.1938833545	-1.528561039	12.000	2.000	base	26	22	19.692	21.333	256.000	45270	630535	13.92831898	10.667	128.000
deu	dsb	4000	bpe.nof	6_12_512_512_2	28.62545751	28.51690039	28.73401462	45.55948948	45.44422625	45.6747527	44.7627449	44.65139025	44.87409956	0.6399857017	0.6392438069	0.6407275965	63.95887546	6	12	512	512	45119488	4.342405739	0.990342265	0.2343006166	0.2211813612	0.5326454581	0.500	1.000	base	18	-6	28.444	85.333	42.667	40195	1032701	25.69227516	85.333	42.667
eng	mni	4000	bpe.nof	8_4_512_2048_2	20.79278816	20.63523351	20.95034281	47.26744685	47.13290055	47.40199314	43.66647594	43.5281826	43.80476929	0.7071792132	0.7065892882	0.7077691381	70.6940532	8	4	512	2048	46131200	4.213434831	0.9759613239	0.2304104111	0.2169189859	0.5652113941	2.000	0.250	base	12	4	42.667	64.000	128.000	21688	715548	32.99280708	256.000	512.000
